symbol,name,country,exchange,currency,ipo,share_outstanding,float_shares,market_cap
BZRT,"BizRocket.com, Inc.",,,,,534916992.0,,53491.0
SKYH,Sky Harbour Group Corporation,US,NYSE MKT LLC,USD,2020-10-22,33989673.0,23845698.0,690407168.0
BYFC,Broadway Financial Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,1996-01-09,6097773.0,4945560.0,58156436.0
KLXE,"KLX Energy Services Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2018-08-29,17838125.0,11602095.0,28187922.0
UNCY,"Unicycive Therapeutics, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2021-06-17,21491396.0,17837429.0,130452776.0
OLMA,"Olema Pharmaceuticals, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2020-11-19,80159923.0,49836805.0,2102594688.0
RAVE,"Rave Restaurant Group, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1993-09-01,14211566.0,7874913.0,46756056.0
NAAS,NaaS Technology Inc.,CN,NASDAQ NMS - GLOBAL MARKET,CNY,2017-10-20,10138722.0,2811199575.0,36915656.0
IGI,Western Asset Investment Grade Opportunity Trust Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2009-06-26,5993650.0,,99134976.0
GGBXF,Green Growth Brands Inc.,,,,,206113317.0,178730738.0,2061.0
PTCT,"PTC Therapeutics, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2013-06-20,80288305.0,70574223.0,6307448832.0
OUTKY,Outokumpu Oyj,FI,NASDAQ OMX HELSINKI LTD.,EUR,1988-08-15,942416842.0,387988302.0,2410236160.0
FRME,First Merchants Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,1989-06-20,57825020.0,56843151.0,2212385280.0
OCUL,"Ocular Therapeutix, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2014-07-25,213047472.0,185962747.0,2675876352.0
LSEGY,London Stock Exchange Group plc,,,,,2035967768.0,470191070.0,61934137344.0
BEN,"Franklin Resources, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,1986-12-05,521390673.0,303897768.0,12612441088.0
RANJY,Randstad N.V.,NL,NYSE EURONEXT - EURONEXT AMSTERDAM,EUR,1905-06-12,350461084.0,75881834.0,6423951872.0
HTH,Hilltop Holdings Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2004-02-12,61328537.0,42000849.0,2180491008.0
ZURA,Zura Bio Limited,US,NASDAQ NMS - GLOBAL MARKET,USD,2021-07-16,65023308.0,33459044.0,302358400.0
AURA,"Aura Biosciences, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2021-10-29,63503269.0,36647102.0,372764160.0
EXALF,Exail Technologies,FR,NYSE EURONEXT - EURONEXT PARIS,EUR,1998-01-01,16971409.0,9540026.0,1880072448.0
ALFNF,Alfen N.V.,,,,,21742981.0,21223541.0,242434224.0
NNVC,"NanoViricides, Inc.",,,,,21568429.0,17396620.0,25666432.0
HBFGF,Happy Belly Food Group Inc.,,,,,130764266.0,123424468.0,218376320.0
ENJPY,en Inc.,,,,,77474786.0,22566114.0,678679104.0
OPTX,"Syntec Optics Holdings, Inc.",,,,,36920226.0,5982184.0,94146576.0
CJEWY,Chow Tai Fook Jewellery Group Limited,,,,,986494460.0,2095511532.0,16331416576.0
LEA,Lear Corporation,,,,,51870171.0,51628456.0,6219792896.0
LILIF,Argentina Lithium & Energy Corp.,,,,,137566270.0,88281778.0,13756627.0
XMTR,"Xometry, Inc.",,,,,49772345.0,44140631.0,3214253056.0
OBT,"Orange County Bancorp, Inc.",,,,,13366740.0,10572156.0,383358112.0
SFWL,Shengfeng Development Limited,,,,,40617513.0,9769355.0,80902872.0
PAUIF,Premier American Uranium Inc.,,,,,67658533.0,69804468.0,46646684.0
VGZ,Vista Gold Corp.,,,,,126209108.0,109862504.0,263777024.0
GNPG,"Green Planet Group, Inc.",,,,,499989996.0,,49999.0
AIN,Albany International Corp.,,,,,28663591.0,28425628.0,1519962368.0
PVL,Permianville Royalty Trust,,,,,33000000.0,23581140.0,59070000.0
GOCH,"MMI-GOC, LLC",,,,,23583400.0,,23.0
INV,"Innventure, Inc.",,,,,67743847.0,39740295.0,288588800.0
SGLFF,SGL Carbon SE,,,,,122270977.0,56412769.0,436507392.0
GME,GameStop Corp.,,,,,448009480.0,408856557.0,9448519680.0
DDWWF,Dividend Growth Split Corp.,,,,,49553207.0,,204377872.0
RBCL,"RBC Life Sciences, Inc.",,,,,2213010.0,,885.0
PGFF,PIONEER GREEN FARMS INC,,,,,28911300.0,,14744763.0
CMDLF,,,,,,733503352.0,,3667516.0
SPXSY,Spirax Group plc,,,,,147807596.0,72542173.0,6796879872.0
ECCE,Eagle Ford Oil & Gas Corp.,,,,,42127928.0,,8425.0
SRMGF,SpareBank 1 SMN,,,,,144210918.0,133468032.0,1792541696.0
PRPH,"ProPhase Labs, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1984-01-16,4187902.0,4284582.0,2177709.0
TH,Target Hospitality Corp.,US,NASDAQ NMS - GLOBAL MARKET,USD,2018-03-05,99779532.0,32172912.0,846130432.0
REI,"Ring Energy, Inc.",US,NYSE MKT LLC,USD,2007-03-28,207223177.0,186065691.0,179683216.0
INGN,"Inogen, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2014-02-14,27148482.0,24019619.0,184609680.0
NMT,Nuveen Massachusetts Quality Municipal Income Fund,US,"NEW YORK STOCK EXCHANGE, INC.",USD,1993-03-18,9760126.0,,110094216.0
WD,"Walker & Dunlop, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2010-12-15,34064232.0,32783417.0,2077194240.0
DBI,Designer Brands Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2005-06-29,41903371.0,28220600.0,386168800.0
METC,"Ramaco Resources, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2017-02-03,55159985.0,42145669.0,1183577216.0
CIM,Chimera Investment Corporation,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2007-11-16,83151407.0,80886363.0,1070990144.0
PMAX,Powell Max Limited,HK,NASDAQ NMS - GLOBAL MARKET,HKD,2024-09-05,2194418.0,994683.0,6697708.0
ROST,"Ross Stores, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1985-08-08,323444928.0,315908661.0,58911485952.0
RVLV,"Revolve Group, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2019-06-07,40415438.0,40159034.0,2169987328.0
KZIA,Kazia Therapeutics Limited,AU,NASDAQ NMS - GLOBAL MARKET,AUD,1994-09-01,11335991.0,842852391.0,85813456.0
RCTUF,Reef Casino Trust,,,,,49061036.0,14047876.0,110877944.0
WKHS,Workhorse Group Inc.,,,,,8799568.0,1994187.0,49189588.0
SOBS,Solvay Bank Corp.,,,,,2535202.0,,75422256.0
AVVZF,Avanza Bank Holding AB (publ),,,,,157790762.0,114830163.0,3569227264.0
CNMD,CONMED Corporation,,,,,30967954.0,30681810.0,1263492480.0
RCWLY,ROCKWOOL A/S UNSPON ADR EACH RE,,,,,97676112.0,,9355320320.0
HUATF,"Huatai Securities Co., Ltd.",,,,,1719045680.0,7415222037.0,26070382592.0
MIELF,Mitsubishi Electric Corporation,,,,,2046348564.0,1955459226.0,61390454784.0
BGS,"B&G Foods, Inc.",,,,,79977050.0,76907531.0,365617152.0
SGER,Sterling Energy Resources Incorporated,,,,,12406000.0,,3721.0
WY,Weyerhaeuser Company,,,,,720861000.0,717631543.0,17128670208.0
ESAB,ESAB Corporation,,,,,60710966.0,56723470.0,6933799424.0
INIKF,Ionik Corporation,,,,,357585044.0,235162228.0,20435986.0
TFPM,Triple Flag Precious Metals Corp.,,,,,206561506.0,68846950.0,7354489856.0
CABHF,Carlsberg A/S,,,,,33699252.0,,19692916736.0
DAAT,"DAC Technologies Group International, Inc.",,,,,5765771.0,,115536.0
KHOB,,,,,,8092000.0,2092025.0,20230000.0
DIOD,Diodes Incorporated,US,NASDAQ NMS - GLOBAL MARKET,USD,1980-03-17,46385331.0,45324035.0,2340249344.0
PATH,UiPath Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2021-04-21,460443681.0,417110101.0,9005185024.0
RTCJF,Baijiayun Group Ltd,CN,NASDAQ NMS - GLOBAL MARKET,USD,2006-11-24,23402800.0,522297.0,29357564.0
ONFO,"Onfolio Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2022-08-26,5127396.0,4430031.0,3739557.0
HVII,Hennessy Capital Investment Corp. VII,US,NASDAQ NMS - GLOBAL MARKET,USD,2025-01-17,19690000.0,15023530.0,270642656.0
WCCB,West Coast Community Bancorp,,,,,10537167.0,,465382848.0
BFIN,BankFinancial Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,2005-06-24,12460678.0,8540923.0,153515552.0
AMVMF,AMG Critical Materials N.V.,NL,NYSE EURONEXT - EURONEXT AMSTERDAM,USD,2007-07-11,32269144.0,30588911.0,1077789440.0
AGO,Assured Guaranty Ltd.,BM,"NEW YORK STOCK EXCHANGE, INC.",USD,2004-04-23,46109095.0,43368415.0,4314325504.0
CCIF,Carlyle Credit Income Fund,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2019-05-29,21198622.0,,97937632.0
JRVR,"James River Group Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2014-12-12,45965839.0,40483953.0,293721696.0
TSHA,"Taysha Gene Therapies, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2020-09-24,273919373.0,178058549.0,1596949888.0
LNT,Alliant Energy Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,1976-03-30,257053689.0,256344221.0,16770182144.0
EIC,Eagle Point Income Company Inc.,,,,,26514399.0,,305180736.0
REYN,Reynolds Consumer Products Inc.,,,,,210329618.0,53943237.0,4898576896.0
LGMMY,LEG Immobilien SE,,,,,297879008.0,72251214.0,6270352896.0
ECRFF,Cartier Resources Inc.,,,,,442753140.0,312260507.0,84123096.0
XME,State Street SPDR S&P Metals & Mining ETF,,,,,17500200.0,,1887221504.0
RCIT,"Reelcause, Inc.",,,,,130732697.0,46339668.0,286491541504.0
GRI,"GRI Bio, Inc.",,,,,5872058.0,2950288.0,1620688.0
GRSFF,Greencastle Resources Ltd.,,,,,36210671.0,29028284.0,12288549.0
FOMI,"Formation Minerals, Inc.",,,,,100035585.0,47293824.0,20007.0
ABTC,American Bitcoin Corp,,,,,195380091.0,193526230.0,1753173376.0
RELM,"Relm Holdings, Inc.",,,,,1307010048.0,,13070.0
KWPCF,Kewpie Corporation,,,,,135019498.0,103867918.0,3442997248.0
ADSLF,Andean Silver Limited,,,,,209040795.0,143068817.0,353278976.0
CYRBY,Cyrela Brazil Realty S.A. Empreendimentos e Participações,,,,,366310939.0,257175921.0,2047678208.0
BCAX,Bicara Therapeutics Inc.,,,,,54781950.0,24255804.0,920336768.0
KRYAF,Kerry Group plc,,,,,161104286.0,163764696.0,14481390592.0
SBSI,"Southside Bancshares, Inc.",,,,,30066126.0,28349952.0,940304192.0
ESTC,Elastic N.V.,,,,,105372800.0,92220167.0,8179789824.0
AAPJ,"AAP, Inc.",,,,,2357878081.0,,235787.0
FLES,"Auto Parts 4Less Group, Inc.",,,,,8845362.0,8811838.0,884.0
EDGM,"EdgeMode, Inc.",,,,,2986833481.0,530299338.0,113200992.0
CGEN,Compugen Ltd.,,,,,93535357.0,91626637.0,144964752.0
CRWD,"CrowdStrike Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2019-06-12,252098440.0,247636298.0,121307242496.0
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2014-10-24,17553037.0,12187776.0,146216784.0
SGU,"Star Group, L.P.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,1995-12-15,32976515.0,24640382.0,389782400.0
APD,"Air Products and Chemicals, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,1961-11-13,222591758.0,222280841.0,55073652736.0
BNTC,Benitec Biopharma Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,2012-07-11,33862226.0,17673373.0,443595136.0
BKR,Baker Hughes Company,US,NASDAQ NMS - GLOBAL MARKET,USD,1987-06-04,986773882.0,984583244.0,44651520000.0
BLMZF,Harrison Global Holdings Inc.,,,,,1465093.0,916988.0,32232.0
RMBI,"Richmond Mutual Bancorporation, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2019-07-02,9660972.0,7342257.0,137082912.0
NBTX,Nanobiotix S.A.,FR,NYSE EURONEXT - EURONEXT PARIS,EUR,2012-10-29,48379000.0,30854903.0,1114652160.0
EGDFF,Energold Drilling Corp.,,,,,54679939.0,53732882.0,607.0
NPK,"National Presto Industries, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,1980-03-17,7151940.0,4928974.0,775627968.0
SRL,Scully Royalty Ltd.,CN,"NEW YORK STOCK EXCHANGE, INC.",CAD,1996-05-08,15149072.0,7766267.0,107558408.0
BLNE,"Beeline Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2013-07-22,27755039.0,22584275.0,54399880.0
MPTI,"M-tron Industries, Inc.",US,NYSE MKT LLC,USD,2022-09-29,2929798.0,2600840.0,150005664.0
TPET,Trio Petroleum Corp.,US,NYSE MKT LLC,USD,2023-04-18,8440849.0,6438595.0,6738330.0
ILPT,Industrial Logistics Properties Trust,,,,,66659235.0,62431706.0,367292416.0
SUUFF,Strathmore Plus Uranium Corp.,,,,,55089096.0,46611176.0,6941226.0
BOOM,DMC Global Inc.,,,,,20590482.0,17256265.0,137338512.0
FABFF,FAB-FORM INDUSTRIES,,,,,9174507.0,5008730.0,9174507.0
COCO,"The Vita Coco Company, Inc.",,,,,56948258.0,47845648.0,3050148608.0
ESGFF,ORA BANDA MINING LTD,,,,,1921863544.0,1295633793.0,1960300800.0
AIQUF,L'Air Liquide S.A.,,,,,578791820.0,575840571.0,110063050752.0
LDDFF,"Liberty Defense Holdings, Ltd.",,,,,77398773.0,76430514.0,12383804.0
XPEL,"XPEL, Inc.",,,,,27678601.0,23653856.0,1440948096.0
DBOXF,D-BOX Technologies Inc.,,,,,222509573.0,203175716.0,151306512.0
RCKHF,Rockhopper Exploration plc,,,,,641524264.0,573972398.0,745281216.0
FCPB,"First Capital Bancshares, Inc.",,,,,9459527.0,,110676464.0
FUGI,"Fuego Enterprises, Inc.",,,,,24326827.0,,24326.0
VCBD,"Vitalibis, Inc.",,,,,394566277.0,208335038.0,710219.0
ABSSF,AirBoss of America Corp.,,,,,27149224.0,21591506.0,89592440.0
BSAA,BEST SPAC I Acquisition Corp.,,,,,6024500.0,4964843.0,74734952.0
ACA,"Arcosa, Inc.",,,,,49045025.0,48143087.0,5408685056.0
ARI,"Apollo Commercial Real Estate Finance, Inc.",,,,,138943831.0,129961112.0,1383880448.0
CDW,CDW Corporation,,,,,130193660.0,129724963.0,18310498304.0
LILMF,Lilium N.V.,,,,,610760884.0,487124297.0,1455074.0
DBORF,Diablo Resources Limited,,,,,235842206.0,115022666.0,3938564.0
SBDS,"Solo Brands, Inc.",,,,,1647827.0,790759.0,10150614.0
PSUD,"PetroSun, Inc.",,,,,636753965.0,,5348733.0
CME,CME Group Inc.,,,,,360596647.0,359031176.0,99788783616.0
DGMDF,Digital Domain Holdings Limited,,,,,7979248625.0,2179531762.0,351086944.0
VGI,Virtus Global Multi-Sector Income Fund,US,"NEW YORK STOCK EXCHANGE, INC.",,2012-02-24,11313094.0,,88355264.0
PDT,John Hancock Premium Dividend Fund,US,"NEW YORK STOCK EXCHANGE, INC.",USD,1989-12-15,49185225.0,,626619712.0
BPCGY,"Banco Comercial Português, S.A.",PT,NYSE EURONEXT - EURONEXT LISBON,EUR,1992-06-12,1480462709.0,8831552244.0,17202976768.0
PHM,"PulteGroup, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,1983-06-29,194916877.0,193258134.0,23517870080.0
BBAI,"BigBear.ai Holdings, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2021-02-09,436551228.0,433469176.0,2501438464.0
SAIH,SAIHEAT Limited,US,NASDAQ NMS - GLOBAL MARKET,USD,2021-04-29,1267348.0,1166638.0,17935100.0
SEIC,SEI Investments Company,US,NASDAQ NMS - GLOBAL MARKET,USD,1981-03-25,122439410.0,101788779.0,10489586688.0
VIAV,Viavi Solutions Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,1993-11-01,223198857.0,219471436.0,4061103360.0
RMCF,"Rocky Mountain Chocolate Factory, Inc.",,,,,9300508.0,5078521.0,18042986.0
CEPT,"Cantor Equity Partners II, Inc.",,,,,24580000.0,20756175.0,340661216.0
OSG,"Octave Specialty Group, Inc.",,,,,43812035.0,38249221.0,371213888.0
RVVTF,Revive Therapeutics Ltd.,,,,,432323792.0,429297874.0,3822124.0
COLL,"Collegium Pharmaceutical, Inc.",,,,,31610976.0,26904418.0,1575491072.0
AOGC,Australian Oil & Gas Corporation,,,,,49450531.0,,103846.0
NWRLY,New World Department Store China Limited,,,,,67445800.0,467062165.0,64634952.0
FTII,FutureTech II Acquisition Corp.,,,,,4289961.0,894886.0,51565332.0
UNMA,Unum Group 6.250% JR NT58,,,,,226102000.0,,5216173056.0
OST,"Ostin Technology Group Co., Ltd.",,,,,5297200.0,99434.0,8978754.0
WWD,"Woodward, Inc.",,,,,59996788.0,59666019.0,18681800704.0
HBT,"HBT Financial, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2019-10-11,31431924.0,11393129.0,818487360.0
MRCC,Monroe Capital Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,2012-10-25,21666340.0,,134331296.0
HYLN,Hyliion Holdings Corp.,US,NYSE MKT LLC,USD,2019-03-04,175974228.0,121235685.0,351948448.0
RBLX,Roblox Corporation,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2021-03-10,654855044.0,626686113.0,57712316416.0
ASRT,"Assertio Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1997-02-12,6416805.0,5709035.0,63783048.0
LLYVA,"Liberty Live Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2016-04-18,25573685.0,56743052.0,7705736192.0
INPOF,InPost S.A.,LU,NYSE EURONEXT - EURONEXT AMSTERDAM,PLN,2021-01-27,499490877.0,262134953.0,6068813824.0
RREE,ResourceTec Corporation,,,,,10494935.0,,1575290.0
CLRCF,ClimateRock,,,,,2535300.0,311538.0,30677252.0
ATO,Atmos Energy Corporation,US,"NEW YORK STOCK EXCHANGE, INC.",USD,1983-12-28,161747997.0,160930143.0,27194691584.0
C,Citigroup Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,1986-10-30,1789266159.0,1784113072.0,221680926720.0
ARCVF,Arcadis NV,NL,NYSE EURONEXT - EURONEXT AMSTERDAM,EUR,1995-10-02,86411552.0,89116343.0,3615484416.0
FTHM,Fathom Holdings Inc.,US,NASDAQ NMS - GLOBAL MARKET,USD,2020-07-31,32390959.0,22598200.0,35630056.0
IDU,iShares U.S. Utilities ETF,,,,,5850000.0,,635777984.0
SPOT,Spotify Technology S.A.,LU,"NEW YORK STOCK EXCHANGE, INC.",EUR,2018-04-03,205894015.0,156112531.0,120314167296.0
JILL,"J.Jill, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2017-03-09,15115353.0,6052338.0,220040560.0
LOB,"Live Oak Bancshares, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2015-07-23,45857617.0,35369521.0,1614646656.0
MPVDF,Mountain Province Diamonds Inc.,,,,,212360343.0,135513506.0,8688121.0
MTPOF,Metropolitan Bank & Trust Company,,,,,4497415555.0,3861840789.0,5585789952.0
TPST,"Tempest Therapeutics, Inc.",,,,,4927161.0,4191112.0,14732211.0
BAM,Brookfield Asset Management Ltd.,,,,,1610718658.0,337514447.0,86160359424.0
PARD,"Poniard Pharmaceuticals, Inc.",,,,,1499159.0,,149.0
IRRX,Integrated Rail and Resources Acquisition Corp.,,,,,5775561.0,,86344632.0
CORZ,"Core Scientific, Inc.",,,,,310061300.0,212950101.0,4740837376.0
TXCCQ,TranSwitch Corporation,,,,,46644551.0,,4664.0
THKLF,"THK Co., Ltd.",,,,,112023363.0,105957240.0,2417464064.0
MASI,Masimo Corporation,,,,,53713949.0,46018889.0,7131063296.0
CGUIF,CASINO GUICHARD-PERRACHON,,,,,400345591.0,152280151.0,220190080.0
AGRO,Adecoagro S.A.,,,,,141465751.0,19962240.0,1130311296.0
CUGCF,China Oriental Group Company Limited,,,,,3722569000.0,965522722.0,708032640.0
PUKPF,Prudential plc,,,,,2530511609.0,2574404660.0,39261798400.0
AXAHF,AXA SA,,,,,2136367114.0,1578498713.0,102716530688.0
CVRX,"CVRx, Inc.",,,,,26210109.0,18086286.0,194479008.0
TCIIF,Tracsis plc,,,,,29749061.0,28798528.0,166594736.0
NAMS,NewAmsterdam Pharma Company N.V.,,,,,113390804.0,62481735.0,3999293440.0
PPOEF,,,,,,2243712994.0,878121954.0,7987618304.0
SALQF,Atlas Salt Inc.,,,,,108167367.0,62882339.0,48044732.0
CNSUF,Canasil Resources Inc.,,,,,143814280.0,136256840.0,3348002.0
PKRKY,,,,,,96731984.0,3869279380.0,556208896.0
MIDLF,Midland Exploration Inc.,,,,,107450577.0,94081576.0,35458692.0
EVLV,"Evolv Technologies Holdings, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2020-02-29,174617589.0,165794162.0,1162953088.0
ATMC,AlphaTime Acquisition Corp,US,NASDAQ NMS - GLOBAL MARKET,USD,2022-12-30,2551636.0,417448.0,38019392.0
ETTYF,Essity AB (publ),SE,NASDAQ OMX NORDIC,SEK,2017-06-15,624759793.0,566515591.0,20326094848.0
ROMA,Roma Green Finance Limited,HK,NASDAQ NMS - GLOBAL MARKET,HKD,2024-01-09,53493467.0,46484787.0,118533496.0
GCTK,"GlucoTrack, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2013-04-09,910688.0,853761.0,3824893.0
EWBC,"East West Bancorp, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,1999-02-08,137585604.0,136235889.0,15988702208.0
EKNPF,EKINOPS S.A.,FR,NYSE EURONEXT - EURONEXT PARIS,EUR,2013-05-02,27023319.0,20111678.0,109444448.0
NX,Quanex Building Products Corporation,US,"NEW YORK STOCK EXCHANGE, INC.",USD,1980-03-17,45674726.0,40394106.0,702833152.0
ZS,"Zscaler, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2018-03-16,159471208.0,102908365.0,36761300992.0
VNT,Vontier Corporation,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2020-09-24,145100000.0,144248263.0,5592203776.0
BLUW,Blue Water Acquisition Corp. III,US,NASDAQ NMS - GLOBAL MARKET,USD,2025-06-10,25983000.0,25553043.0,332449312.0
GRO,Brazil Potash Corp.,CA,NYSE MKT LLC,USD,2024-11-27,53367089.0,39984305.0,106734176.0
TR,"Tootsie Roll Industries, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,1980-03-17,41820835.0,21650783.0,2734809088.0
DFH,"Dream Finders Homes, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2021-01-20,35028565.0,29050778.0,1658866816.0
GTEC,Greenland Technologies Holding Corporation,,,,,17394226.0,4969182.0,12160305.0
CZBT,"Citizens Bancorp of Virginia, Inc.",,,,,2108017.0,,72211376.0
EG,"Everest Group, Ltd.",,,,,41978058.0,31598983.0,14168853504.0
TSGMY,,,,,,4675816.0,42520960.0,308603840.0
KBCSF,KBC Group NV,,,,,396681930.0,250588348.0,52114210816.0
MMCP,"Mag Mile Capital, Inc.",,,,,100055935.0,5833261.0,22512586.0
AMTFF,AmeriTrust Financial Technologies Inc.,,,,,679205455.0,534181506.0,35997888.0
XZJCF,"Mitsui Kinzoku Company, Limited",,,,,57212963.0,53043854.0,9086159872.0
PWBK,Pacific West Bancorp,,,,,2697153.0,2561432.0,32204006.0
GAERF,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",,,,,336403425.0,270357214.0,5329138176.0
USRI,"USA Recycling Industries, Inc.",,,,,437898739.0,,131369.0
POAHF,Porsche Automobil Holding SE,,,,,153125000.0,153125000.0,14087499776.0
IZEA,"IZEA Worldwide, Inc.",,,,,17125752.0,13045370.0,76894624.0
FMOCF,"Fomento de Construcciones y Contratas, S.A.",,,,,472945255.0,72062953.0,4871335936.0
AEXAY,Atos SE,,,,,96891135.0,16206052.0,1931069056.0
AMOD,"Alpha Modus Holdings, Inc.",,,,,41959958.0,10328863.0,21987018.0
CYAN,Cyanotech Corporation,,,,,7392243.0,4840662.0,2661207.0
CANL,"CannLabs, Inc.",,,,,463164704.0,,46316.0
DXCM,"DexCom, Inc.",,,,,390016272.0,387418764.0,26497931264.0
LGRVF,Legrand SA,FR,NYSE EURONEXT - EURONEXT PARIS,EUR,2006-04-06,261662109.0,254219020.0,39042605056.0
TK,Teekay Corporation Ltd.,BM,"NEW YORK STOCK EXCHANGE, INC.",USD,1995-07-20,85269031.0,48929075.0,782769728.0
SENEB,Seneca Foods Corporation,US,NASDAQ NMS - GLOBAL MARKET,USD,1995-09-20,1561783.0,4778182.0,787905344.0
WAY,Waystar Holding Corp.,US,NASDAQ NMS - GLOBAL MARKET,USD,2024-06-07,191316583.0,140282884.0,6309620736.0
BEAG,Bold Eagle Acquisition Corp.,US,NASDAQ NMS - GLOBAL MARKET,USD,2024-10-24,26158000.0,20995274.0,330404896.0
GBLBF,Groupe Bruxelles Lambert SA,BE,NYSE EURONEXT - EURONEXT BRUSSELS,EUR,1956-10-15,120912106.0,67147396.0,11533446144.0
TYRA,"Tyra Biosciences, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2021-09-15,53372098.0,17834820.0,1385539584.0
PFSI,"PennyMac Financial Services, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2013-05-09,51965474.0,27373853.0,6957657088.0
DNTH,"Dianthus Therapeutics, Inc.",US,NASDAQ NMS - GLOBAL MARKET,USD,2018-06-21,42876015.0,37527661.0,1793503872.0
GSRFU,GSR IV Acquisition Corp.,US,NASDAQ NMS - GLOBAL MARKET,USD,2025-09-04,26360500.0,23655549.0,272831200.0
HINKF,Heineken N.V.,NL,NYSE EURONEXT - EURONEXT AMSTERDAM,EUR,1939-01-01,555506567.0,558740656.0,45612957696.0
SDHY,PGIM Short Duration High Yield Opportunities Fund,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2020-11-25,24673056.0,,407105408.0
AMC,"AMC Entertainment Holdings, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2013-12-18,512943561.0,462049301.0,866874624.0
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,1992-02-06,13077326.0,,123057632.0
RBOT,Vicarious Surgical Inc.,US,"NEW YORK STOCK EXCHANGE, INC.",USD,2020-09-04,6463251.0,3247807.0,13878620.0
AMRC,"Ameresco, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2010-07-22,34797456.0,31941933.0,1593427200.0
VOYA,"Voya Financial, Inc.",US,"NEW YORK STOCK EXCHANGE, INC.",USD,2013-02-05,95162924.0,94764191.0,7242904576.0
SCVL,"Shoe Carnival, Inc.",,,,,27374968.0,17904324.0,494391904.0
UURAF,Ucore Rare Metals Inc.,,,,,107409273.0,94970205.0,499178304.0
DLTA,"Delta Oil & Gas, Inc.",,,,,15193241.0,,1519.0
GGDVF,Guangdong Investment Limited,,,,,6537821440.0,2720845149.0,5949862400.0
