symbol,name,country,exchange,currency,ipo,share_outstanding,float_shares,market_cap
TTSH,"Tile Shop Holdings, Inc.",United States,NCM,USD,,44715001.0,4393.0,164722080.0
CDNL,Cardinal Infrastructure Group Inc.,United States,NMS,USD,,14943750.0,10992.0,905391552.0
VCIG,VCI Global Limited,Malaysia,NCM,USD,,6543598.0,23620.0,4181359.0
SMXWW,SMX (Security Matters) Public Limited Company,Ireland,NCM,USD,,,34625.0,
SMX,SMX (Security Matters) Public Limited Company,Ireland,NCM,USD,,8700342.0,34625.0,1012806848.0
JDZG,JIADE Limited,China,NCM,USD,,2317123.0,38337.0,2863808.0
NEN,New England Realty Associates Limited Partnership,United States,ASE,USD,,2822424.0,64948.0,223305984.0
GDHG,Golden Heaven Group Holdings Ltd.,China,NCM,USD,,2460492.0,89436.0,6203562.0
RUBI,Rubico Inc.,Marshall Islands,NCM,USD,,2456113.0,101546.0,2996458.0
WOK,WORK Medical Technology Group LTD,China,NCM,USD,,960012.0,128312.0,30576.0
DIT,AMCON Distributing Company,United States,ASE,USD,,650709.0,166406.0,68324448.0
BH,Biglari Holdings Inc.,United States,NYQ,USD,,2068640.0,181976.0,1103412608.0
SPHL,Springview Holdings Ltd,Singapore,NCM,USD,,1652204.0,187461.0,3882679.0
JXG,JX Luxventure Group Inc.,China,NCM,USD,,1206262.0,204508.0,9806918.0
WTO,UTime Limited,China,NCM,USD,,1944191.0,209829.0,1234561.0
SVRN,OceanPal Inc.,Greece,NCM,USD,,34300471.0,216478.0,34986480.0
BON,Bon Natural Life Limited,China,NCM,USD,,6086971.0,217703.0,16374745.0
CHSN,Chanson International Holding,China,NCM,USD,,38907905.0,231770.0,81465648.0
SEB,Seaboard Corporation,United States,ASE,USD,,957951.0,245446.0,4190718464.0
SLGL,Sol-Gel Technologies Ltd.,Israel,NCM,USD,,2785787.0,304821.0,116585184.0
KXIN,Kaixin Holdings,China,NCM,USD,,738607.0,308248.0,5451642.0
SPRC,SciSparc Ltd.,Israel,NCM,USD,,3288998.0,332674.0,4834827.0
IPW,iPower Inc.,United States,NCM,USD,,1049832.0,341699.0,10183380.0
DWTX,"Dogwood Therapeutics, Inc.",United States,NCM,USD,,29727866.0,358031.0,120992416.0
TWG,Top Wealth Group Holding Limited,Hong Kong,NCM,USD,,1300029.0,360581.0,5945441.0
CETX,"Cemtrex, Inc.",United States,NCM,USD,,6911663.0,378546.0,15758594.0
YAAS,Youxin Technology Ltd,China,NCM,USD,,3967877.0,382269.0,6853884.0
HWH,HWH International Inc.,United States,NCM,USD,,6476400.0,409049.0,9649836.0
ATMCW,AlphaTime Acquisition Corp,United States,NCM,USD,,,417448.0,
ATMCU,AlphaTime Acquisition Corp,United States,NCM,USD,,,417448.0,
ATMCR,AlphaTime Acquisition Corp,United States,NCM,USD,,,417448.0,
NCEW,New Century Logistics (BVI) Limited,Hong Kong,NCM,USD,,2687500.0,418739.0,15023125.0
NIVF,NewGenIvf Group Limited,Thailand,NCM,USD,,1317135.0,429967.0,1055814.0
NIVFW,NewGenIvf Group Limited,Thailand,NCM,USD,,,429967.0,
WAI,Top KingWin Ltd,China,NCM,USD,,1665135.0,457212.0,3696693.0
RJET,Republic Airways Holdings Inc.,United States,NMS,USD,,46900000.0,480120.0,925336960.0
MAYS,"J.W. Mays, Inc.",United States,NCM,USD,,2015780.0,493423.0,79202216.0
YHGJ,Yunhong Green CTI Ltd.,United States,NCM,USD,,2773863.0,504899.0,10485206.0
BDMDW,Baird Medical Investment Holdings Limited,China,NCM,USD,,,505026.0,
BDMD,Baird Medical Investment Holdings Limited,China,NCM,USD,,36725899.0,505026.0,51416260.0
FGI,FGI Industries Ltd.,United States,NCM,USD,,1920140.0,523257.0,12346500.0
CHNR,"China Natural Resources, Inc.",China,NCM,USD,,1233382.0,523379.0,4316837.0
MFI,mF International Limited,Hong Kong,NCM,USD,,50525597.0,525594.0,951512000.0
EMPG,Empro Group Inc.,Malaysia,NCM,USD,,8240000.0,527760.0,143046400.0
DFSC,DEFSEC Technologies Inc.,Canada,NCM,USD,,1993626.0,530373.0,3628399.0
LGCB,Linkage Global Inc,Japan,NCM,USD,,10162522.0,545127.0,21208792.0
GLXG,Galaxy Payroll Group Limited,Hong Kong,NCM,USD,,1801500.0,545523.0,4236540.0
JFBRW,Jeffs' Brands Ltd,Israel,NCM,USD,,,545571.0,
JFBR,Jeffs' Brands Ltd,Israel,NCM,USD,,3168809.0,545571.0,2768588.0
BDL,"Flanigan's Enterprises, Inc.",United States,ASE,USD,,1858647.0,553319.0,54978808.0
WHLR,"Wheeler Real Estate Investment Trust, Inc.",United States,NCM,USD,,1895599.0,563181.0,3544770.0
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",United States,NCM,USD,,0.0,563181.0,4754368.0
UPC,Universe Pharmaceuticals INC,China,NCM,USD,,563338.0,563332.0,3165959.0
AEHL,Antelope Enterprise Holdings Limited,China,NCM,USD,,2616577.0,576401.0,6671975.0
CMCT,Creative Media & Community Trust Corporation,United States,NCM,USD,,947030.0,589626.0,4271105.0
DDI,"DoubleDown Interactive Co., Ltd.",South Korea,NMS,USD,,49553440.0,593130.0,425664064.0
APLM,"Apollomics, Inc.",United States,NCM,USD,,2143348.0,594131.0,42866960.0
ENVB,"Enveric Biosciences, Inc.",United States,NCM,USD,,1023368.0,595468.0,4206042.0
INTG,The InterGroup Corporation,United States,NCM,USD,,2148812.0,600185.0,58619592.0
MDRR,"Medalist Diversified REIT, Inc.",United States,NCM,USD,,1112405.0,604492.0,13359984.0
BBGI,"Beasley Broadcast Group, Inc.",United States,NCM,USD,,970857.0,613484.0,9074090.0
IOR,"Income Opportunity Realty Investors, Inc.",United States,ASE,USD,,4066178.0,628265.0,71361424.0
JYD,Jayud Global Logistics Limited,China,NCM,USD,,2625676.0,643830.0,11536927.0
HTOO,Fusion Fuel Green PLC,Ireland,NCM,USD,,2013403.0,649865.0,7878043.0
PNRG,PrimeEnergy Resources Corporation,United States,NCM,USD,,1635000.0,650109.0,289630368.0
CLIK,Click Holdings Limited,Hong Kong,NCM,USD,,2935986.0,653496.0,18077202.0
TGL,Treasure Global Inc.,United States,NCM,USD,,1526364.0,654275.0,10699812.0
GYRO,"Gyrodyne, LLC",United States,NCM,USD,,2199308.0,668185.0,20628638.0
ACON,"Aclarion, Inc.",United States,NCM,USD,,671371.0,671331.0,3618689.0
ELAB,PMGC Holdings Inc.,United States,NCM,USD,,744110.0,675930.0,1153372.0
SPRB,"Spruce Biosciences, Inc.",United States,NCM,USD,,1070370.0,676452.0,91773520.0
SQFTW,"Presidio Property Trust, Inc.",United States,NCM,USD,,,700003.0,
SQFTP,"Presidio Property Trust, Inc.",United States,NCM,USD,,,700003.0,
SQFT,"Presidio Property Trust, Inc.",United States,NCM,USD,,1230601.0,700003.0,4848568.0
MNDR,Mobile-health Network Solutions,Singapore,NCM,USD,,2365752.0,723245.0,2949980.0
MTVA,MetaVia Inc.,United States,NCM,USD,,2309090.0,725431.0,21220536.0
CVR,Chicago Rivet & Machine Co.,United States,ASE,USD,,966132.0,737275.0,13274653.0
CISS,C3is Inc.,Greece,NCM,USD,,4418378.0,743251.0,931394.0
VALU,"Value Line, Inc.",United States,NCM,USD,,9389873.0,752974.0,357463072.0
VRM,"Vroom, Inc.",United States,NGM,USD,,5199620.0,756181.0,116991448.0
LICN,Lichen International Limited,China,NCM,USD,,16216825.0,756690.0,48440060.0
AEMD,"Aethlon Medical, Inc.",United States,NCM,USD,,971872.0,756925.0,2487992.0
NEGG,"Newegg Commerce, Inc.",United States,NCM,USD,,20966480.0,782495.0,1110804096.0
MIGI,Mawson Infrastructure Group Inc.,United States,NCM,USD,,1143259.0,787077.0,5144670.0
FTEL,Fitell Corporation,Australia,NCM,USD,,2432000.0,793042.0,1775116.0
ALCYU,Alchemy Investments Acquisition Corp 1,United States,NCM,USD,,,795026.0,
ALCY,Alchemy Investments Acquisition Corp 1,United States,NCM,USD,,4208042.0,795026.0,50454448.0
NCSM,"NCS Multistage Holdings, Inc.",United States,NCM,USD,,2540920.0,803769.0,102678576.0
DRMA,"Dermata Therapeutics, Inc.",United States,NCM,USD,,1026457.0,828926.0,1909210.0
DRMAW,"Dermata Therapeutics, Inc.",United States,NCM,USD,,,828926.0,
ESHA,ESH Acquisition Corp.,United States,NCM,USD,,3892381.0,829763.0,47609048.0
RNAZ,"TransCode Therapeutics, Inc.",United States,NCM,USD,,916968.0,832424.0,6382104.0
BOXL,Boxlight Corporation,United States,NCM,USD,,951873.0,833812.0,2084604.0
MXC,Mexco Energy Corporation,United States,ASE,USD,,2046000.0,839146.0,21836140.0
PLUR,Pluri Inc.,Israel,NCM,USD,,9253897.0,867368.0,28779618.0
LIVE,Live Ventures Incorporated,United States,NCM,USD,,3071656.0,867804.0,48225016.0
AIRT,"Air T, Inc.",United States,NCM,USD,,2702639.0,888276.0,52025820.0
AIRTP,"Air T, Inc.",United States,NGM,USD,,3044420.0,888276.0,473350816.0
PLRZ,Polyrizon Ltd.,Israel,NCM,USD,,1041677.0,900364.0,8479251.0
SSM,Sono Group N.V.,Germany,NCM,USD,,1424408.0,922899.0,9928687.0
BAOS,Baosheng Media Group Holdings Limited,China,NCM,USD,,1534487.0,937633.0,4173804.0
NSYS,Nortech Systems Incorporated,United States,NCM,USD,,2786134.0,938649.0,20589538.0
STG,Sunlands Technology Group,China,NYQ,USD,,5108694.0,955634.0,86377944.0
COHN,Cohen & Company Inc.,United States,ASE,USD,,2035863.0,956722.0,35403672.0
VGAS,"Verde Clean Fuels, Inc.",United States,NCM,USD,,22049621.0,960142.0,107364592.0
TAOP,Taoping Inc.,China,NCM,USD,,9238687.0,967548.0,13580870.0
GURE,"Gulf Resources, Inc.",China,NCM,USD,,1353531.0,967715.0,5008065.0
WBUY,WEBUY GLOBAL LTD.,Singapore,NCM,USD,,2258611.0,972218.0,3546019.0
SLGB,Smart Logistics Global Limited,Hong Kong,NCM,USD,,41000000.0,975600.0,45510000.0
PMN,"ProMIS Neurosciences, Inc.",Canada,NCM,USD,,2152444.0,990684.0,16487721.0
GLTO,"Galecto, Inc.",Denmark,NCM,USD,,1595161.0,992821.0,54458796.0
PAPL,Pineapple Financial Inc.,Canada,ASE,USD,,1345941.0,1004718.0,2597668.0
EHLD,Euroholdings Ltd.,Greece,NCM,USD,,2816615.0,1061864.0,19209314.0
PHGE,BiomX Inc.,Israel,ASE,USD,,1526640.0,1076892.0,2946415.0
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",United States,NCM,USD,,2771846.0,1086176.0,15064983.0
ATHA,"Athira Pharma, Inc.",United States,NCM,USD,,3943887.0,1086186.0,29500612.0
FEED,"ENvue Medical, Inc.",United States,NCM,USD,,1088192.0,1088143.0,2785771.0
NDRA,ENDRA Life Sciences Inc.,United States,NCM,USD,,1166441.0,1095533.0,5925525.0
ARBB,ARB IOT Group Limited,Singapore,NCM,USD,,1765256.0,1138714.0,10309095.0
SLMT,Brera Holdings PLC,Ireland,NCM,USD,,81994765.0,1149428.0,173351984.0
SDOT,Sadot Group Inc.,United States,NCM,USD,,1549080.0,1150055.0,2974233.0
CDT,CDT Equity Inc.,United States,NCM,USD,,1629402.0,1152346.0,2330046.0
CDTTW,CDT Equity Inc.,United States,NCM,USD,,,1152346.0,
RYM,"RYTHM, Inc.",United States,NCM,USD,,2149128.0,1158305.0,51299688.0
LNZA,"LanzaTech Global, Inc.",United States,NCM,USD,,2320216.0,1159621.0,30371628.0
SAIHW,SAIHEAT Limited,Singapore,NCM,USD,,,1166638.0,
TCI,"Transcontinental Realty Investors, Inc.",United States,NYQ,USD,,8639316.0,1171578.0,475680800.0
TSAT,Telesat Corporation,Canada,NMS,USD,,14685375.0,1174682.0,1487196416.0
LRE,"Lead Real Estate Co., Ltd",Japan,NCM,USD,,13641900.0,1176750.0,17598052.0
SYNX,Silynxcom Ltd.,Israel,ASE,USD,,6634400.0,1182727.0,6369024.0
HCHL,Happy City Holdings Limited,Hong Kong,NCM,USD,,7212000.0,1212085.0,75311040.0
SOBR,"SOBR Safe, Inc.",United States,NCM,USD,,1516238.0,1215159.0,3335725.0
BNBX,BNB Plus Corp.,United States,NCM,USD,,4365541.0,1216134.0,10171710.0
LRHC,La Rosa Holdings Corp.,United States,NCM,USD,,1625329.0,1233852.0,1124727.0
EDRY,EuroDry Ltd.,Greece,NCM,USD,,2826697.0,1239252.0,36323072.0
CKX,"CKX Lands, Inc.",United States,ASE,USD,,2053129.0,1243170.0,19402068.0
DJCO,Daily Journal Corporation,United States,NCM,USD,,1377426.0,1245400.0,712143040.0
MGIH,Millennium Group International Holdings Limited,Hong Kong,NCM,USD,,11250000.0,1249988.0,14850001.0
TOPS,Top Ships Inc.,Greece,ASE,USD,,4626197.0,1254763.0,23408562.0
ONCO,"Onconetix, Inc.",United States,NCM,USD,,1555015.0,1256119.0,2223672.0
XHLD,"TEN Holdings, Inc.",United States,NCM,USD,,2986666.0,1260213.0,4987732.0
NCI,Neo-Concept International Group Holdings Limited,Hong Kong,NCM,USD,,3464000.0,1260734.0,4958080.0
BJDX,"Bluejay Diagnostics, Inc.",United States,NCM,USD,,1814133.0,1270038.0,1269893.0
WAFU,Wah Fu Education Group Limited,China,NCM,USD,,4410559.0,1274519.0,6902525.0
MARPS,Marine Petroleum Trust,United States,NCM,USD,,2000000.0,1299020.0,8720000.0
ARL,"American Realty Investors, Inc.",United States,NYQ,USD,,16152043.0,1308639.0,258109648.0
FAMI,"Farmmi, Inc.",China,NCM,USD,,5481874.0,1314260.0,7839081.0
ASTC,Astrotech Corporation,United States,NCM,USD,,1758953.0,1318078.0,6666435.0
IBG,Innovation Beverage Group Limited,Australia,NCM,USD,,20020000.0,1332374.0,46046000.0
MNTSW,Momentus Inc.,United States,NCM,USD,,,1340974.0,
MNTS,Momentus Inc.,United States,NCM,USD,,1669562.0,1340974.0,10384682.0
GSUN,Golden Sun Health Technology Group Limited,China,NCM,USD,,8495971.0,1342030.0,10322806.0
MRNOW,Murano Global Investments Plc,United Kingdom,NCM,USD,,,1349131.0,
MRNO,Murano Global Investments Plc,United Kingdom,NCM,USD,,79315662.0,1349131.0,50777888.0
JLHL,Julong Holding Limited,China,NCM,USD,,11448632.0,1351552.0,93087064.0
RKDA,"Arcadia Biosciences, Inc.",United States,NCM,USD,,1373120.0,1361902.0,3570111.0
TANH,Tantech Holdings Ltd,China,NCM,USD,,6138555.0,1407609.0,6261326.0
YDESW,YD Bio Limited,Taiwan,NGM,USD,,,1420759.0,
PARK,"Park Dental Partners, Inc.",United States,NCM,USD,,4091636.0,1424511.0,60065216.0
LCFYW,Locafy Limited,Australia,NCM,USD,,,1425571.0,
LCFY,Locafy Limited,Australia,NCM,USD,,1799055.0,1425571.0,5613051.0
PRPO,"Precipio, Inc.",United States,NCM,USD,,1752007.0,1426484.0,41627688.0
NXTT,Next Technology Holding Inc.,China,NCM,USD,,4082556.0,1442809.0,27148998.0
BOLT,"Bolt Biotherapeutics, Inc.",United States,NCM,USD,,1919441.0,1449101.0,10230626.0
PFX,PhenixFIN Corporation,United States,NGM,USD,,2000560.0,1461649.0,90174152.0
FLYE,"Fly-E Group, Inc.",United States,NCM,USD,,1632386.0,1464087.0,9924907.0
SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",United States,NCM,USD,,1603285.0,1475295.0,2998143.0
GNLN,"Greenlane Holdings, Inc.",United States,NCM,USD,,4829563.0,1490665.0,10190377.0
PBBK,"PB Bankshares, Inc.",United States,NCM,USD,,2374576.0,1499307.0,56240476.0
FRGT,"Freight Technologies, Inc.",Mexico,NCM,USD,,1564246.0,1501399.0,3191063.0
ITIC,Investors Title Company,United States,NMS,USD,,1887574.0,1515099.0,472459776.0
CIX,CompX International Inc.,United States,ASE,USD,,12323057.0,1517708.0,284231328.0
IVF,"INVO Fertility, Inc.",United States,NCM,USD,,15130282.0,1520971.0,12673124.0
LSE,"Leishen Energy Holding Co., Ltd.",China,NCM,USD,,17025000.0,1524929.0,74399248.0
INDP,"Indaptus Therapeutics, Inc.",United States,NCM,USD,,1751163.0,1533861.0,4465465.0
CVKD,"Cadrenal Therapeutics, Inc.",United States,NCM,USD,,2338127.0,1542872.0,17325520.0
HIND,"Vyome Holdings, Inc.",United States,NCM,USD,,5644494.0,1543882.0,21053962.0
ARKR,Ark Restaurants Corp.,United States,NGM,USD,,3606157.0,1544697.0,22971220.0
MKTW,"MarketWise, Inc.",United States,NGM,USD,,2416640.0,1549646.0,39177656.0
PBM,Psyence Biomedical Ltd.,Canada,NCM,USD,,1872051.0,1550489.0,1741007.0
PBMWW,Psyence Biomedical Ltd.,Canada,NCM,USD,,,1550489.0,
AIMD,"Ainos, Inc.",United States,NCM,USD,,4812634.0,1567427.0,9403889.0
TIVC,"Tivic Health Systems, Inc.",United States,NCM,USD,,1765952.0,1569472.0,2843184.0
SHFSW,"SHF Holdings, Inc.",United States,NCM,USD,,,1571102.0,
WLDS,Wearable Devices Ltd.,Israel,NCM,USD,,8648406.0,1585079.0,10896991.0
WLDSW,Wearable Devices Ltd.,Israel,NCM,USD,,,1585079.0,
BKHAU,Black Hawk Acquisition Corporation,United States,NGM,USD,,,1593188.0,
BKHAR,Black Hawk Acquisition Corporation,United States,NGM,USD,,1380000.0,1593188.0,1752600.0
MAMK,MaxsMaking Inc.,China,NCM,USD,,9200000.0,1601550.0,218784992.0
RAINW,"Rain Enhancement Technologies Holdco, Inc.",United States,NCM,USD,,,1613651.0,
RAIN,"Rain Enhancement Technologies Holdco, Inc.",United States,NCM,USD,,8131081.0,1613651.0,53923472.0
VTAK,"Catheter Precision, Inc.",United States,ASE,USD,,1668375.0,1618574.0,2802870.0
ASNS,"Actelis Networks, Inc.",United States,NCM,USD,,6395892.0,1619975.0,3357843.0
TRSG,Tungray Technologies Inc.,Singapore,NCM,USD,,11793485.0,1625373.0,18479440.0
NUWE,"Nuwellis, Inc.",United States,NCM,USD,,902665.0,1632275.0,1841436.0
IROQ,"IF Bancorp, Inc.",United States,NCM,USD,,3240867.0,1634078.0,87276576.0
FIEE,"FiEE, Inc.",Hong Kong,NCM,USD,,6295961.0,1639594.0,17376856.0
JL,J-Long Group Limited,Hong Kong,NCM,USD,,1652701.0,1652703.0,23585872.0
BRID,Bridgford Foods Corporation,United States,NGM,USD,,9076832.0,1658156.0,69800848.0
ELSE,"Electro-Sensors, Inc.",United States,NCM,USD,,3480521.0,1668144.0,14687798.0
HFBL,"Home Federal Bancorp, Inc. of Louisiana",United States,NCM,USD,,3088261.0,1672598.0,51234252.0
WSTNU,Westin Acquisition Corp,Singapore,NCM,USD,,,1672633.0,
BCTXZ,BriaCell Therapeutics Corp.,Canada,NCM,USD,,,1674529.0,
BCTXW,BriaCell Therapeutics Corp.,Canada,NCM,USD,,,1674529.0,
BCTX,BriaCell Therapeutics Corp.,Canada,NCM,USD,,1883906.0,1674529.0,14972310.0
ACFN,"Acorn Energy, Inc.",United States,NCM,USD,,2504626.0,1677373.0,38070316.0
SNOA,"Sonoma Pharmaceuticals, Inc.",United States,NCM,USD,,1701076.0,1680136.0,6140884.0
UUU,"Universal Safety Products, Inc",United States,ASE,USD,,2312887.0,1686280.0,11564435.0
CDIOW,"Cardio Diagnostics Holdings, Inc.",United States,NCM,USD,,,1697607.0,
CDIO,"Cardio Diagnostics Holdings, Inc.",United States,NCM,USD,,1826051.0,1697607.0,6080753.0
INKT,"MiNK Therapeutics, Inc.",United States,NCM,USD,,4694155.0,1698439.0,56095152.0
SFBC,"Sound Financial Bancorp, Inc.",United States,NCM,USD,,2388038.0,1704594.0,104142336.0
ABTS,Abits Group Inc.,Hong Kong,NCM,USD,,2369995.0,1704865.0,12584679.0
ANGHW,Anghami Inc.,United Arab Emirates,NCM,USD,,,1714143.0,
ANGH,Anghami Inc.,United Arab Emirates,NCM,USD,,9064883.0,1714143.0,22118318.0
ABPWW,"Abpro Holdings, Inc.",United States,NCM,USD,,,1726765.0,
TCRT,"Alaunos Therapeutics, Inc.",United States,NCM,USD,,2231829.0,1735448.0,7208807.0
HOUR,"Hour Loop, Inc.",United States,NCM,USD,,35176320.0,1749318.0,67538536.0
VSSYW,Versus Systems Inc.,United States,NCM,USD,,,1756614.0,
VS,Versus Systems Inc.,United States,NCM,USD,,4901677.0,1756614.0,6176114.0
BBLGW,Bone Biologics Corporation,United States,NCM,USD,,,1787397.0,
BBLG,Bone Biologics Corporation,United States,NCM,USD,,1795260.0,1787397.0,3051942.0
ASPC,A SPAC III Acquisition Corp.,Hong Kong,NCM,USD,,837581.0,1791732.0,56125344.0
ASPCU,A SPAC III Acquisition Corp.,Hong Kong,NCM,USD,,,1791732.0,
WFCF,"Where Food Comes From, Inc.",United States,NCM,USD,,5111945.0,1792964.0,58452072.0
PDEX,"Pro-Dex, Inc.",United States,NCM,USD,,3262004.0,1805193.0,129396200.0
JCSE,JE Cleantech Holdings Limited,Singapore,NCM,USD,,5260260.0,1806654.0,5733683.0
JWEL,Jowell Global Ltd.,China,NCM,USD,,2170475.0,1829168.0,4861864.0
AGMH,AGM Group Holdings Inc.,Hong Kong,NCM,USD,,1977191.0,1832161.0,4033471.0
AGPU,Axe Compute Inc.,United States,NCM,USD,,3393516.0,1833008.0,24433322.0
PRFX,PainReform Ltd.,Israel,NCM,USD,,3915340.0,1834374.0,3239943.0
CIGL,Concorde International Group Ltd.,Singapore,NCM,USD,,6674356.0,1841781.0,49572304.0
ATON,AlphaTON Capital Corp.,British Virgin Islands,NCM,USD,,8187488.0,1845752.0,5375904.0
POLA,"Polar Power, Inc.",United States,NCM,USD,,2658676.0,1848604.0,4812203.0
MTR,Mesa Royalty Trust,United States,NYQ,USD,,1863590.0,1863590.0,7920262.0
RAY,Raytech Holding Limited,Hong Kong,NCM,USD,,2975817.0,1874881.0,6725348.0
DGLY,"Digital Ally, Inc.",United States,NCM,USD,,1898436.0,1898284.0,1398198.0
BGMS,"Bio Green Med Solution, Inc.",Malaysia,NCM,USD,,4900142.0,1906106.0,7252210.0
AWX,Avalon Holdings Corporation,United States,ASE,USD,,3287647.0,1915673.0,9709586.0
BNRG,Brenmiller Energy Ltd,Israel,NCM,USD,,3859800.0,1917333.0,2740844.0
ORKT,Orangekloud Technology Inc.,Singapore,NCM,USD,,2097003.0,1923099.0,4863343.0
ACXP,"Acurx Pharmaceuticals, Inc.",United States,NCM,USD,,2085363.0,1956759.0,6652308.0
VEEE,Twin Vee Powercats Co.,United States,NCM,USD,,2237299.0,1958890.0,4161376.0
XBIO,"Xenetic Biosciences, Inc.",United States,NCM,USD,,2291056.0,1984948.0,4765396.0
WXM,WF International Limited,China,NCM,USD,,8620688.0,1991000.0,4594826.0
RYOJ,"rYojbaba Co., Ltd.",Japan,NCM,USD,,11250000.0,1994700.0,38445748.0
WATT,Energous Corporation,United States,NCM,USD,,2175146.0,2008957.0,8167673.0
AHMA,Ambitions Enterprise Management Co. L.L.C,United Arab Emirates,NCM,USD,,10965000.0,2020480.0,219370496.0
ACCS,ACCESS Newswire Inc.,United States,ASE,USD,,3868826.0,2029161.0,33194536.0
UK,Ucommune International Ltd,China,NCM,USD,,2075569.0,2047543.0,1755964.0
NCEL,NewcelX Ltd.,Switzerland,NCM,USD,,4558378.0,2056548.0,11395948.0
TCBS,"Texas Community Bancshares, Inc.",United States,NCM,USD,,2721248.0,2058243.0,48748412.0
EPSM,Epsium Enterprise Limited,China,NCM,USD,,13423034.0,2076042.0,28891776.0
TRUG,"TruGolf Holdings, Inc.",United States,NCM,USD,,2386402.0,2076648.0,2057482.0
ELWT,"Elauwit Connection, Inc.",United States,NCM,USD,,6619796.0,2101851.0,32503198.0
DXR,Daxor Corporation,United States,NCM,USD,,4984452.0,2122479.0,69333728.0
KEQU,Kewaunee Scientific Corporation,United States,NGM,USD,,2866384.0,2157269.0,108922592.0
NTSK,"Netskope, Inc.",United States,NMS,USD,,85188411.0,2174722.0,7192704512.0
STI,"Solidion Technology, Inc.",United States,NCM,USD,,7252723.0,2186283.0,45764680.0
RGS,Regis Corporation,United States,NGM,USD,,2480493.0,2189085.0,67940704.0
AUBN,"Auburn National Bancorporation, Inc.",United States,NGM,USD,,3493699.0,2191213.0,94155192.0
IMCC,IM Cannabis Corp.,Israel,NCM,USD,,5246812.0,2204973.0,7502941.0
FOFO,"Hang Feng Technology Innovation Co., Ltd.",Hong Kong,NCM,USD,,6871250.0,2210479.0,72354272.0
HTCO,High-Trend International Group,Singapore,NCM,USD,,7285324.0,2215419.0,66216812.0
INAB,"IN8bio, Inc.",United States,NCM,USD,,9761425.0,2220803.0,21767980.0
SWKH,SWK Holdings Corporation,United States,NGM,USD,,12095906.0,2231937.0,208084800.0
ESP,Espey Mfg. & Electronics Corp.,United States,ASE,USD,,2935093.0,2232490.0,133106464.0
ROLR,"High Roller Technologies, Inc.",United States,ASE,USD,,8497511.0,2244363.0,11981490.0
MSGM,Motorsport Games Inc.,United States,NCM,USD,,5078450.0,2244929.0,16047906.0
EKSO,"Ekso Bionics Holdings, Inc.",United States,NCM,USD,,2623233.0,2249475.0,14585181.0
CYCU,"Cycurion, Inc.",United States,NGM,USD,,3608277.0,2249753.0,10103178.0
FOA,Finance of America Companies Inc.,United States,NYQ,USD,,7891348.0,2279100.0,254158464.0
WLFC,Willis Lease Finance Corporation,United States,NGM,USD,,6814154.0,2290442.0,1045449856.0
STRRP,"Star Equity Holdings, Inc.",United States,NMS,USD,,,2333871.0,
STRR,"Star Equity Holdings, Inc.",United States,NMS,USD,,3473613.0,2333871.0,37931856.0
CPHI,"China Pharma Holdings, Inc.",China,ASE,USD,,5022002.0,2340604.0,6453272.0
SBEV,"Splash Beverage Group, Inc.",United States,ASE,USD,,2773106.0,2354877.0,2666062.0
RGNT,Regentis Biomaterials Ltd.,Israel,ASE,USD,,5179378.0,2371812.0,35893088.0
DOGZ,Dogness (International) Corporation,China,NCM,USD,,5441658.0,2372260.0,148008704.0
GHC,Graham Holdings Company,United States,NYQ,USD,,3398422.0,2382712.0,4841591296.0
XCUR,"Exicure, Inc.",United States,NCM,USD,,6373869.0,2383954.0,38179472.0
TRNR,Interactive Strength Inc.,United States,NCM,USD,,2777714.0,2385803.0,3972130.0
NSRX,Nasus Pharma Ltd.,Israel,ASE,USD,,9059634.0,2389042.0,68898528.0
VHI,"Valhi, Inc.",United States,NYQ,USD,,28302293.0,2391544.0,341891680.0
MSGY,Masonglory Limited,Hong Kong,NCM,USD,,14225000.0,2394500.0,38123000.0
CELZ,"Creative Medical Technology Holdings, Inc.",United States,NCM,USD,,3494668.0,2395353.0,7338802.0
CTW,CTW Cayman,Japan,NCM,USD,,50400000.0,2399904.0,112944000.0
MBBC,"Marathon Bancorp, Inc.",United States,NCM,USD,,2938620.0,2409492.0,35969676.0
UFG,Uni-Fuels Holdings Limited,Singapore,NCM,USD,,9765000.0,2414918.0,26346912.0
ARTW,"Art's-Way Manufacturing Co., Inc.",United States,NCM,USD,,5106834.0,2416707.0,12157241.0
PW,Power REIT,United States,ASE,USD,,3389661.0,2435607.0,3233397.0
HHS,"Harte Hanks, Inc.",United States,NGM,USD,,7414794.0,2446660.0,24617116.0
DHIL,"Diamond Hill Investment Group, Inc.",United States,NMS,USD,,2705296.0,2447833.0,457790368.0
GITS,"Global Interactive Technologies, Inc.",South Korea,NCM,USD,,3674208.0,2459809.0,2632570.0
ANTA,Antalpha Platform Holding Compa,Singapore,NGM,USD,,23677500.0,2477614.0,224936256.0
CTNT,Cheetah Net Supply Chain Service Inc.,United States,NCM,USD,,2727712.0,2478109.0,4307419.0
ATGL,Alpha Technology Group Limited,Hong Kong,NCM,USD,,15262500.0,2480004.0,346371008.0
POM,Pomdoctor Limited,China,NGM,USD,,106942308.0,2481973.0,42087600.0
